0,painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
54,231,https://www.twoinchbrush.com/images/painting231.png,Twilight_Meadow,5,2,12,https://www.youtube.com/embed/6evqNlOO7Bw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
55,232,https://www.twoinchbrush.com/images/painting232.png,Mountain_Blossoms,5,3,5,https://www.youtube.com/embed/UVhhStJAJZc,"['Alizarin_Crimson','Liquid_Black','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White']","['#4E1500','#000000','#0C0040','#102E3C','#FFFFFF']",0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
56,233,https://www.twoinchbrush.com/images/painting233.png,Winter_Stillness,5,4,7,https://www.youtube.com/embed/qg9c1SqdRko,"['Alizarin_Crimson','Burnt_Umber','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#8A3324','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15']",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
57,234,https://www.twoinchbrush.com/images/painting234.png,Quiet_Pond,5,5,10,https://www.youtube.com/embed/aiK9xOIJtV8,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
58,235,https://www.twoinchbrush.com/images/painting235.png,Ocean_Sunrise,5,6,6,https://www.youtube.com/embed/u0Bz6TNUK1Q,"['Alizarin_Crimson','Indian_Yellow','Liquid_Black','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFB800','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
59,236,https://www.twoinchbrush.com/images/painting236.png,Bubbling_Brook,5,7,10,https://www.youtube.com/embed/LiKCzeqn-kg,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
60,237,https://www.twoinchbrush.com/images/painting237.png,Arizona_Splendor,5,8,9,https://www.youtube.com/embed/spFwCh2616s,"['Alizarin_Crimson','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
61,238,https://www.twoinchbrush.com/images/painting238.png,Anatomy_of_a_Wave,5,9,6,https://www.youtube.com/embed/DFQlu6eqrBo,"['Alizarin_Crimson','Cadmium_Yellow','Liquid_Clear','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White']","['#4E1500','#FFEC00','#FFFFFF','#0C0040','#102E3C','#FFFFFF']",0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1
62,239,https://www.twoinchbrush.com/images/painting239.png,The_Windmill,5,10,11,https://www.youtube.com/embed/xj8xsTSkbUk,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
63,240,https://www.twoinchbrush.com/images/painting240.png,Autumn_Glory,5,11,8,https://www.youtube.com/embed/yTzlm_t0RmY,"['Alizarin_Crimson','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#8A3324','#FFEC00','#FFB800','#021E44','#0A3410','#FFFFFF','#221B15']",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1
64,241,https://www.twoinchbrush.com/images/painting241.png,Indian_Girl,5,12,5,https://www.youtube.com/embed/2uXMx8Kjs8I,"['Bright_Red','Burnt_Umber','Indian_Yellow','Prussian_Blue','Titanium_White']","['#DB0000','#8A3324','#FFB800','#021E44','#FFFFFF']",0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
65,242,https://www.twoinchbrush.com/images/painting242.png,Meadow_Stream,5,13,11,https://www.youtube.com/embed/87MMbN1bQCs,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
66,217,https://www.twoinchbrush.com/images/painting217.png,Blue_River,6,1,12,https://www.youtube.com/embed/LygUyAb78oY,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
67,218,https://www.twoinchbrush.com/images/painting218.png,Nature's_Edge,6,2,11,https://www.youtube.com/embed/Bcqyzo85A1o,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
68,219,https://www.twoinchbrush.com/images/painting219.png,Morning_Mist,6,3,10,https://www.youtube.com/embed/wbZreRaE74k,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
69,220,https://www.twoinchbrush.com/images/painting220.png,Whispering_Stream,6,4,11,https://www.youtube.com/embed/QglIjlqsUdU,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
70,221,https://www.twoinchbrush.com/images/painting221.png,Secluded_Forest,6,5,12,https://www.youtube.com/embed/USkduOfwJok,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
71,222,https://www.twoinchbrush.com/images/painting222.png,Snow_Trail,6,6,8,https://www.youtube.com/embed/n9EsFFtwZnE,"['Alizarin_Crimson','Burnt_Umber','Cadmium_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#8A3324','#FFEC00','#0C0040','#102E3C','#FFFFFF','#221B15','#C79B00']",0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1
72,223,https://www.twoinchbrush.com/images/painting223.png,Arctic_Beauty,6,7,11,https://www.youtube.com/embed/UQ-RTZCOQn0,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
73,224,https://www.twoinchbrush.com/images/painting224.png,Horizons_West,6,8,7,https://www.youtube.com/embed/m6UM-rN2D6s,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#DB0000','#FFEC00','#FFB800','#021E44','#FFFFFF','#221B15']",0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1
74,225,https://www.twoinchbrush.com/images/painting225.png,High_Chateau,6,9,11,https://www.youtube.com/embed/dafH8ks9Zww,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
75,226,https://www.twoinchbrush.com/images/painting226.png,Country_Life,6,10,10,https://www.youtube.com/embed/j8Jf7QVKLgQ,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
76,227,https://www.twoinchbrush.com/images/painting227.png,Western_Expanse,6,11,11,https://www.youtube.com/embed/MTInkV5ODjk,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
77,228,https://www.twoinchbrush.com/images/painting228.png,Marshlands,6,12,11,https://www.youtube.com/embed/Ugiwi8uizpg,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
78,229,https://www.twoinchbrush.com/images/painting229.png,Blaze_of_Color,6,13,11,https://www.youtube.com/embed/se7wOprxRGs,"['Alizarin_Crimson','Bright_Red','Burnt_Umber','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#8A3324','#FFEC00','#FFB800','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
79,203,https://www.twoinchbrush.com/images/painting203.png,Winter_Cabin,7,1,6,https://www.youtube.com/embed/kdlHV6ceI_gw,"['Bright_Red','Dark_Sienna','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#DB0000','#5F2E1F','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
80,204,https://www.twoinchbrush.com/images/painting204.png,Secluded_Lake,7,2,12,https://www.youtube.com/embed/2OxSJcFvpoU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
81,205,https://www.twoinchbrush.com/images/painting205.png,Evergreens_at_Sunset,7,3,7,https://www.youtube.com/embed/YQPEy3hYGo8,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0A3410','#FFFFFF']",0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1
82,206,https://www.twoinchbrush.com/images/painting206.png,Mountain_Cabin,7,4,12,https://www.youtube.com/embed/E3IAMvO8GyM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
83,208,https://www.twoinchbrush.com/images/painting208.png,Portrait_of_Sally,7,5,8,https://www.youtube.com/embed/MHJB0IBnuD4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Phthalo_Blue','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#0C0040','#FFFFFF','#C79B00']",0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1
84,209,https://www.twoinchbrush.com/images/painting209.png,Misty_Waterfall,7,6,11,https://www.youtube.com/embed/530_cVmexiI,"['Alizarin_Crimson','Bright_Red','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1
85,210,https://www.twoinchbrush.com/images/painting210.png,Barn_at_Sunset,7,7,10,https://www.youtube.com/embed/WT6n0K2zGnA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
86,211,https://www.twoinchbrush.com/images/painting211.png,Mountain_Splendor,7,8,11,https://www.youtube.com/embed/GhOGZMpPUSE,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
87,212,https://www.twoinchbrush.com/images/painting212.png,Lake_by_Mountain,7,9,11,https://www.youtube.com/embed/yAiYirlcq7o,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
88,213,https://www.twoinchbrush.com/images/painting213.png,Mountain_Glory,7,10,11,https://www.youtube.com/embed/0M9pwLHRR2c,"['Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0
89,214,https://www.twoinchbrush.com/images/painting214.png,Grey_Winter,7,11,3,https://www.youtube.com/embed/sS-hNYgDUak,"['Alizarin_Crimson','Midnight_Black\r\n\r\n','Titanium_White']","['#4E1500','#000000','#FFFFFF']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
90,215,https://www.twoinchbrush.com/images/painting215.png,Dock_Scene,7,12,9,https://www.youtube.com/embed/4KYxkqlzyqM,"['Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0
91,216,https://www.twoinchbrush.com/images/painting216.png,Dark_Waterfall,7,13,11,https://www.youtube.com/embed/VqMbL00eZqw,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1
92,190,https://www.twoinchbrush.com/images/painting190.png,Misty_Rolling_Hills,8,1,10,https://www.youtube.com/embed/cC5ozePVKGI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1
93,191,https://www.twoinchbrush.com/images/painting191.png,Lakeside_Cabin,8,2,12,https://www.youtube.com/embed/CP6_5cQVZvQ,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1
94,192,https://www.twoinchbrush.com/images/painting192.png,Warm_Winter_Day,8,3,10,https://www.youtube.com/embed/mUJoNLWQ1yI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
95,193,https://www.twoinchbrush.com/images/painting193.png,Waterside_Way,8,4,11,https://www.youtube.com/embed/uj5FE70BcB0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
96,194,https://www.twoinchbrush.com/images/painting194.png,Hunter's_Haven,8,5,11,https://www.youtube.com/embed/Da4SPyh1ATM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
97,195,https://www.twoinchbrush.com/images/painting195.png,Bubbling_Mountain_Brook,8,6,11,https://www.youtube.com/embed/U2_SKgM3f4A,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
98,196,https://www.twoinchbrush.com/images/painting196.png,Winter_Hideaway,8,7,10,https://www.youtube.com/embed/19oz9XHZNzA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
99,197,https://www.twoinchbrush.com/images/painting197.png,Foot_of_the_Mountain,8,8,13,https://www.youtube.com/embed/cIUBUc_ITBc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
100,198,https://www.twoinchbrush.com/images/painting198.png,Majestic_Pine,8,9,11,https://www.youtube.com/embed/x5CoQj9zr-c,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
101,199,https://www.twoinchbrush.com/images/painting199.png,Cactus_at_Sunset,8,10,10,https://www.youtube.com/embed/XBqD3QhKU24,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1
102,200,https://www.twoinchbrush.com/images/painting200.png,Mountain_Range,8,11,10,https://www.youtube.com/embed/V_l6olF3yHI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
103,201,https://www.twoinchbrush.com/images/painting201.png,Lonely_Retreat,8,12,10,https://www.youtube.com/embed/qTDQt_PdlYc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1
104,202,https://www.twoinchbrush.com/images/painting202.png,Northern_Lights,8,13,9,https://www.youtube.com/embed/vgbMONXc9Cs,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#DB0000','#5F2E1F','#000000','#0C0040','#102E3C','#FFFFFF','#221B15']",1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
105,177,https://www.twoinchbrush.com/images/painting177.png,Winter_Evergreens,9,1,9,https://www.youtube.com/embed/O6L5YPt9CeU,"['Alizarin_Crimson','Bright_Red','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#5F2E1F','#000000','#0C0040','#021E44','#FFFFFF','#221B15','#C79B00']",0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1
