episode,title,painting_id,img_src,num_colors,youtube_src,colors,color_hex,black_gesso,bright_red,burnt_umber,cadmium_yellow,dark_sienna,indian_red,indian_yellow,liquid_black,liquid_clear,midnight_black,phthalo_blue,phthalo_green,prussian_blue,sap_green,titanium_white,van_dyke_brown,yellow_ochre,alizarin_crimson
S24E06,Mirrored Images,313,https://www.twoinchbrush.com/images/painting313.png,12,https://www.youtube.com/embed/i29frkR1T98,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S24E07,Back-country Path,314,https://www.twoinchbrush.com/images/painting314.png,11,https://www.youtube.com/embed/2iNMoQB1Pe8,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#C79B00']",1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,
S24E08,Graceful Waterfall,315,https://www.twoinchbrush.com/images/painting315.png,15,https://www.youtube.com/embed/fBh1nA4pMDY,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,
S24E09,Icy Lake,316,https://www.twoinchbrush.com/images/painting316.png,11,https://www.youtube.com/embed/AmBDmgta3l4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S24E10,Rowboat On The Beach,317,https://www.twoinchbrush.com/images/painting317.png,8,https://www.youtube.com/embed/hfvhXOvg43w,"['Alizarin_Crimson','Cadmium_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#FFEC00','#000000','#0C0040','#102E3C','#0A3410','#FFFFFF','#C79B00']",0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,
S24E11,Portrait of Winter,318,https://www.twoinchbrush.com/images/painting318.png,5,https://www.youtube.com/embed/JLnIUGOupOA,"['Alizarin_Crimson','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White']","['#4E1500','#000000','#0C0040','#021E44','#FFFFFF']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,
S24E12,The Footbridge,319,https://www.twoinchbrush.com/images/painting319.png,13,https://www.youtube.com/embed/RqtDliGeyTg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S24E13,Snowbound Cabin,320,https://www.twoinchbrush.com/images/painting320.png,8,https://www.youtube.com/embed/obSLZWXmDak,"['Alizarin_Crimson','Black_Gesso','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White']","['#4E1500','#000000','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF']",1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,
S25E01,Hide A Way Cove,321,https://www.twoinchbrush.com/images/painting321.png,13,https://www.youtube.com/embed/l_HqMYquc08,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S25E02,Enchanted Falls Oval,322,https://www.twoinchbrush.com/images/painting322.png,6,https://www.youtube.com/embed/HklPkQ0lSKA,"['Alizarin_Crimson','Black_Gesso','Indian_Yellow','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#000000','#FFB800','#0A3410','#FFFFFF','#C79B00']",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,
S25E03,Not Quite Spring,323,https://www.twoinchbrush.com/images/painting323.png,9,https://www.youtube.com/embed/N_u6x7LeyTM,"['Alizarin_Crimson','Black_Gesso','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#FFEC00','#5F2E1F','#000000','#021E44','#FFFFFF','#221B15','#C79B00']",1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,
S25E04,Splashes of Autumn,324,https://www.twoinchbrush.com/images/painting324.png,14,https://www.youtube.com/embed/YcbaMqq_X8s,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,
S25E05,Summer In The Mountain,325,https://www.twoinchbrush.com/images/painting325.png,11,https://www.youtube.com/embed/gmCXgS38NDc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S25E06,Oriental Falls,326,https://www.twoinchbrush.com/images/painting326.png,11,https://www.youtube.com/embed/v8Znj8bbmCQ,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S25E07,Autumn Palette,327,https://www.twoinchbrush.com/images/painting327.png,13,https://www.youtube.com/embed/HWrvW-NgaOY,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,
S25E08,Cypress Swamp,328,https://www.twoinchbrush.com/images/painting328.png,12,https://www.youtube.com/embed/FdIUHudQABI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S25E09,Downstream View,329,https://www.twoinchbrush.com/images/painting329.png,14,https://www.youtube.com/embed/KsDPg5HZYNw,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S25E10,Just Before The Storm,330,https://www.twoinchbrush.com/images/painting330.png,8,https://www.youtube.com/embed/Rh-jKrMrmOA,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFEC00','#5F2E1F','#000000','#021E44','#0A3410','#FFFFFF','#221B15']",0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,
S25E11,Fisherman's Paradise,331,https://www.twoinchbrush.com/images/painting331.png,12,https://www.youtube.com/embed/uJLK85uU5mA,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S25E12,Desert Hues,332,https://www.twoinchbrush.com/images/painting332.png,11,https://www.youtube.com/embed/UUNNXGVNTuI,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S25E13,The Property Line,333,https://www.twoinchbrush.com/images/painting333.png,11,https://www.youtube.com/embed/ivesI3rU7dU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S26E01,In The Stillness of Morning,334,https://www.twoinchbrush.com/images/painting334.png,10,https://www.youtube.com/embed/5rfGa1_iJpw,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S26E02,Delightful Meadow Home,335,https://www.twoinchbrush.com/images/painting335.png,9,https://www.youtube.com/embed/tWoInh2USOs,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,
S26E03,First Snow,336,https://www.twoinchbrush.com/images/painting336.png,12,https://www.youtube.com/embed/raAkJKeo0Sk,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S26E04,Lake In The Valley,337,https://www.twoinchbrush.com/images/painting337.png,15,https://www.youtube.com/embed/KvJmSrErm20,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,
S26E05,A Trace of Spring,338,https://www.twoinchbrush.com/images/painting338.png,13,https://www.youtube.com/embed/JMPwj3u4ZTA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S26E06,An Arctic Winter Day,339,https://www.twoinchbrush.com/images/painting339.png,6,https://www.youtube.com/embed/9BHWlbjd95c,"['Alizarin_Crimson','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,
S26E07,Snow Birch,340,https://www.twoinchbrush.com/images/painting340.png,5,https://www.youtube.com/embed/wKeemvioVrM,"['Black_Gesso','Indian_Yellow','Phthalo_Blue','Prussian_Blue','Titanium_White']","['#000000','#FFB800','#0C0040','#021E44','#FFFFFF']",1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,
S26E08,Early Autumn,341,https://www.twoinchbrush.com/images/painting341.png,12,https://www.youtube.com/embed/SLQXlFLoqQc,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S26E09,Tranquil Wooded Stream,342,https://www.twoinchbrush.com/images/painting342.png,12,https://www.youtube.com/embed/lSeRrm5ZK9c,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,
S26E10,Purple Mountain Range,343,https://www.twoinchbrush.com/images/painting343.png,13,https://www.youtube.com/embed/nkDA_R-XmqA,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,
S26E11,Storm's A Comin,344,https://www.twoinchbrush.com/images/painting344.png,10,https://www.youtube.com/embed/EHD9u-lo2wc,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#000000','#0C0040','#102E3C','#FFFFFF','#221B15']",1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,
S26E12,Sunset Aglow,345,https://www.twoinchbrush.com/images/painting345.png,12,https://www.youtube.com/embed/gMEZp47VKC0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S26E13,Evening At The Falls,346,https://www.twoinchbrush.com/images/painting346.png,7,https://www.youtube.com/embed/RulXVcpgpqw,"['Black_Gesso','Cadmium_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White']","['#000000','#FFEC00','#FFFFFF','#000000','#021E44','#0A3410','#FFFFFF']",1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,
S27E01,Twilight Beauty,347,https://www.twoinchbrush.com/images/painting347.png,11,https://www.youtube.com/embed/0mJqzzeWyXs,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#FFFFFF','#221B15']",1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,
S27E02,Angler's Haven,348,https://www.twoinchbrush.com/images/painting348.png,15,https://www.youtube.com/embed/XlwfcXZ0AIU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
S27E03,Rustic Winter Woods,349,https://www.twoinchbrush.com/images/painting349.png,6,https://www.youtube.com/embed/3q8Zi9480lw,"['Alizarin_Crimson','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White']","['#4E1500','#FFEC00','#FFB800','#000000','#0A3410','#FFFFFF']",0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,
S27E04,Wilderness Falls,350,https://www.twoinchbrush.com/images/painting350.png,15,https://www.youtube.com/embed/gxd0MPX8c6I,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Black','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#FFFFFF','#000000','#0C0040','#102E3C','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
S27E05,Winter At The Farm,351,https://www.twoinchbrush.com/images/painting351.png,7,https://www.youtube.com/embed/LeIVNKnWz7o,"['Alizarin_Crimson','Dark_Sienna','Liquid_Clear','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#FFFFFF','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,
S27E06,Daisies At Dawn,352,https://www.twoinchbrush.com/images/painting352.png,8,https://www.youtube.com/embed/_kkZcIgocBM,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,
S27E07,A Spectacular View,353,https://www.twoinchbrush.com/images/painting353.png,11,https://www.youtube.com/embed/7R9HcaDT9P4,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,
S27E08,Daybreak,354,https://www.twoinchbrush.com/images/painting354.png,7,https://www.youtube.com/embed/crWDcTvDmec,"['Alizarin_Crimson','Cadmium_Yellow','Dark_Sienna','Midnight_Black\r\n\r\n','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#FFEC00','#5F2E1F','#000000','#021E44','#FFFFFF','#221B15']",0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,
S27E09,Island Paradise,355,https://www.twoinchbrush.com/images/painting355.png,12,https://www.youtube.com/embed/Cg3XAVhAas0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Phthalo_Green\r\n','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#102E3C','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,
S27E10,Sunlight In The Shadows,356,https://www.twoinchbrush.com/images/painting356.png,7,https://www.youtube.com/embed/xgjQ0v2d9mE,"['Alizarin_Crimson','Black_Gesso','Liquid_Clear','Midnight_Black\r\n\r\n','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#FFFFFF','#000000','#FFFFFF','#221B15','#C79B00']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,
S27E11,Splendor of A Snowy Winter,357,https://www.twoinchbrush.com/images/painting357.png,9,https://www.youtube.com/embed/JdXCoxkOdwQ,"['Alizarin_Crimson','Dark_Sienna','Liquid_Black','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Titanium_White','Van_Dyke_Brown']","['#4E1500','#5F2E1F','#000000','#FFFFFF','#000000','#0C0040','#021E44','#FFFFFF','#221B15']",0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,
S27E12,Forest River,358,https://www.twoinchbrush.com/images/painting358.png,14,https://www.youtube.com/embed/wrbGlR22K0Q,"['Alizarin_Crimson','Black_Gesso','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Liquid_Clear','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#000000','#DB0000','#FFEC00','#5F2E1F','#FFB800','#FFFFFF','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,
S27E13,Golden Glow of Morning,359,https://www.twoinchbrush.com/images/painting359.png,9,https://www.youtube.com/embed/qXElmiqzcI0,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#FFB800','#000000','#0C0040','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,
S28E01,Fisherman's Trail,360,https://www.twoinchbrush.com/images/painting360.png,12,https://www.youtube.com/embed/VnZEpic2UzU,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
S28E02,A Warm Winter,361,https://www.twoinchbrush.com/images/painting361.png,9,https://www.youtube.com/embed/_TTdw3YnXuo,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#C79B00']",0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,
S28E03,Under Pastel Skies,362,https://www.twoinchbrush.com/images/painting362.png,12,https://www.youtube.com/embed/lzODyJS2ZIg,"['Alizarin_Crimson','Bright_Red','Cadmium_Yellow','Dark_Sienna','Indian_Yellow','Midnight_Black\r\n\r\n','Phthalo_Blue','Prussian_Blue','Sap_Green','Titanium_White','Van_Dyke_Brown','Yellow_Ochre']","['#4E1500','#DB0000','#FFEC00','#5F2E1F','#FFB800','#000000','#0C0040','#021E44','#0A3410','#FFFFFF','#221B15','#C79B00']",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,
